,price,total_surface,covered_surface,rooms,bathrooms,garages,bedrooms,toilettes,antiquity,zone,zone_label
1505,135000,145,130,5,2,1,3,0,47,Rosario,71
1506,375000,260,230,5,3,1,4,0,4,Buenos Aires Costa Atlántica,7
1507,1650000,2240,650,7,4,0,4,1,7,Pilar,60
1508,280000,730,165,4,3,0,3,1,0,Esteban Echeverría,22
1509,109000,65,55,2,2,0,0,0,0,Rosario,71
1510,270000,93,86,5,0,1,3,1,20,Vicente López,86
1511,173000,256,122,4,2,1,2,1,0,Córdoba,14
1512,795000,315,315,0,3,0,4,0,3,Nordelta,57
1513,150000,450,130,4,2,0,3,1,0,Córdoba,14
1514,490000,567,213,0,2,0,3,0,1,Nordelta,57
1515,195000,320,260,5,2,0,4,1,24,Lomas de Zamora,41
1516,1590000,975,559,5,4,0,4,1,0,Nordelta,57
1517,250000,320,140,6,2,1,5,0,10,Rosario,71
1518,300000,193,146,6,4,1,5,0,38,Vicente López,86
1519,445000,601,197,0,3,1,4,1,15,Tigre,82
1520,180000,185,145,4,3,1,3,1,17,Campana,9
1521,400000,508,235,4,3,1,3,1,10,Malvinas Argentinas,44
1522,279000,180,127,4,2,1,3,0,0,Vicente López,86
1523,990000,1300,487,12,6,0,4,1,5,Pilar,60
1524,415000,595,238,5,3,1,4,1,0,Escobar,20
1525,225000,1800,240,4,2,0,3,1,3,Mendiolaza,49
1526,350000,148,148,4,3,0,3,0,15,Capital Federal,11
1527,325000,267,151,4,2,0,3,0,40,Vicente López,86
1528,185000,152,103,4,2,1,3,0,8,Ituzaingó,34
1529,365000,369,163,5,2,0,4,1,30,San Isidro,77
1530,270000,136,123,5,0,1,4,0,10,Capital Federal,11
1531,980000,400,400,0,3,0,3,0,34,San Isidro,77
1532,1499900,500,80,3,0,0,2,0,5,General Rodríguez,30
1533,580000,272,232,0,3,1,3,0,3,Pilar,60
1534,175000,533,131,4,2,0,3,0,0,Pilar del Este,61
1535,990000,430,383,0,5,1,4,0,10,Nordelta,57
1536,880000,905,375,0,5,0,4,0,6,Pilar,60
1537,420000,375,313,5,4,0,4,0,40,Vicente López,86
1538,295000,180,110,3,2,1,2,0,5,Capital Federal,11
1539,385000,962,286,5,4,0,4,1,19,Pilar,60
1540,530000,260,227,0,5,0,4,0,6,Tigre,82
1541,180000,250,140,2,3,0,2,0,0,Córdoba,14
1542,330000,703,265,5,3,0,4,0,14,Tigre,82
1543,198000,560,139,4,2,1,3,0,0,Pilar,60
1544,470000,900,310,4,3,1,3,1,5,Tigre,82
1545,125000,270,102,4,2,0,3,0,0,Moreno,53
1546,3000000,684,653,0,4,0,4,0,10,San Isidro,77
1547,110000,139,85,4,0,1,2,0,30,La Plata,39
1548,385000,760,296,7,4,0,6,1,0,Esteban Echeverría,22
1549,595000,855,251,7,4,0,3,1,6,Villanueva,88
1550,360000,450,319,6,2,1,5,0,30,Morón,54
1551,250000,765,290,0,4,0,3,0,15,Villa Allende,87
1552,1050000,365,297,0,4,0,3,0,5,General Pacheco,29
1553,670000,785,340,0,4,0,4,1,0,Berazategui,5
1554,135000,300,197,0,2,1,3,0,15,Zárate,90
1555,386000,231,152,4,2,1,2,1,0,San Isidro,77
1556,690000,825,300,6,3,0,4,1,3,Villanueva,88
1557,170000,204,180,5,2,1,3,0,40,Santa Fe,80
1558,96000,180,80,3,0,1,2,0,1,Córdoba,14
1559,415000,190,130,4,3,1,3,0,5,Vicente López,86
1560,278000,156,152,5,2,0,3,1,0,San Isidro,77
1561,255000,450,190,6,2,1,4,0,15,Merlo,52
1562,620000,417,265,5,4,0,4,1,38,Capital Federal,11
1563,530000,528,404,6,2,1,4,1,30,San Isidro,77
1564,298000,850,250,0,3,0,4,0,4,Haras Santa María,32
1565,199000,450,184,5,0,0,3,1,45,Esteban Echeverría,22
1566,320000,353,246,6,4,1,5,0,7,Buenos Aires Costa Atlántica,7
1567,300000,814,186,0,5,0,5,1,0,Escobar,20
1568,110000,500,120,2,3,1,2,0,10,La Calera,36
1569,650000,300,300,0,4,0,4,0,8,Pilar,60
1570,159000,191,117,4,2,0,3,0,30,Capital Federal,11
1571,170000,191,125,4,0,0,3,1,45,General San Martín,31
1572,280000,262,140,4,2,1,3,0,1,Morón,54
1573,178000,200,147,4,3,1,3,0,0,Córdoba,14
1574,275000,765,236,4,3,0,3,0,10,Escobar,20
1575,650000,235,235,5,3,0,3,0,0,Vicente López,86
1576,250000,220,170,6,2,0,3,1,15,San Carlos de Bariloche,75
1577,320000,914,212,5,3,0,4,0,0,El Cantón,17
1578,520000,871,266,9,4,0,4,1,10,Pilar,60
1579,149000,450,130,5,2,0,3,0,0,Pilar del Este,61
1580,185000,200,95,3,2,0,0,0,3,Morón,54
1581,298000,219,183,0,4,0,4,0,18,Pilar,60
1582,310000,958,326,6,5,0,5,1,1,Escobar,20
1583,195000,225,225,5,2,0,4,0,0,La Matanza,38
1584,288000,845,205,0,2,0,3,1,0,El Cantón,17
1585,1100000,600,500,0,6,0,5,0,20,Vicente López,86
1586,180000,1000,230,4,2,0,3,0,15,Pilar,60
1587,2050000,600,600,5,6,0,4,1,30,Capital Federal,11
1588,275000,177,118,4,0,0,3,1,25,Capital Federal,11
1589,140000,140,140,3,2,1,2,0,0,Pilar del Este,61
1590,189000,930,140,3,2,1,2,0,10,Pilar,60
1591,1800000,1363,654,7,3,1,3,1,25,San Isidro,77
1592,485000,450,450,6,6,0,5,1,30,Mar del Plata,46
1593,150000,925,180,5,3,1,4,0,20,Pilar,60
1594,340000,239,144,5,2,0,4,1,0,Capital Federal,11
1595,460000,231,185,5,3,1,4,1,30,Vicente López,86
1596,279000,284,284,6,2,1,4,0,38,La Matanza,38
1597,72000,360,86,4,0,1,2,0,2,Roldán,70
1598,318000,141,94,0,2,0,2,0,40,Capital Federal,11
1599,830000,240,210,0,4,0,4,0,2,Nordelta,57
1600,130000,135,90,4,0,1,3,1,0,Ituzaingó,34
1601,130000,90,90,3,0,1,2,1,0,GBA Norte,26
1602,1500000,800,500,7,3,1,4,1,25,San Isidro,77
1603,850000,735,395,9,3,1,4,1,38,San Isidro,77
1604,1200000,590,590,0,0,1,4,0,4,Malvinas Argentinas,44
1605,145000,140,140,0,2,1,2,0,7,Santa Fe,80
1606,150000,400,80,0,0,0,2,0,0,Pilar,60
1607,790000,500,500,0,5,0,6,0,5,Pilar,60
1608,120000,138,119,5,3,1,3,1,0,Pilar del Este,61
1609,1350000,906,906,8,7,0,6,0,30,Capital Federal,11
1610,235000,180,120,4,2,1,3,0,1,Vicente López,86
1611,680000,500,358,10,4,0,4,1,45,Vicente López,86
1612,235000,180,170,5,2,0,3,0,14,Pilar,60
1613,105000,110,78,0,0,1,2,0,1,Santa Fe,80
1614,385000,780,315,5,5,0,4,1,0,Tigre,82
1615,198000,400,171,4,2,0,3,1,0,La Cañada de Pilar,37
1616,230000,159,135,5,4,1,4,0,12,Mar del Plata,46
1617,190000,150,122,0,2,0,3,0,0,Pilar,60
1618,250000,194,133,0,3,0,3,0,8,Santa Fe,80
1619,260000,1000,180,5,0,0,3,0,0,GBA Sur,28
1620,240000,800,167,4,2,0,2,0,8,General Rodríguez,30
1621,249000,835,200,4,3,0,3,0,7,Pilar,60
1622,840000,520,520,10,4,0,5,1,18,San Isidro,77
1623,310000,645,160,6,3,0,3,1,12,Villanueva,88
1624,850000,472,350,5,5,0,3,0,5,Vicente López,86
1625,430000,440,127,4,2,0,3,0,35,San Isidro,77
1626,350000,1000,200,4,4,1,4,1,8,Villanueva,88
1627,279000,817,186,5,3,0,3,1,0,Villanueva,88
1628,450000,269,200,5,3,1,4,0,10,Vicente López,86
1629,149000,330,140,5,3,0,4,1,25,Mar del Plata,46
1630,550000,346,312,8,3,0,3,1,12,Pilar,60
1631,365000,650,352,6,4,0,4,1,30,Mar del Plata,46
1632,1250000,1100,450,0,6,1,4,0,7,Nordelta,57
1633,365000,636,216,0,2,0,3,0,2,Escobar,20
1634,470000,283,274,6,2,1,4,0,40,Vicente López,86
1635,295000,135,135,4,3,1,2,1,0,Vicente López,86
1636,670000,465,378,4,4,0,3,0,20,Rosario,71
1637,59000,199,117,3,0,1,2,0,23,Santa Fe,80
1638,490000,300,230,5,2,0,4,0,0,Berazategui,5
1639,275000,989,168,4,2,0,3,1,0,Escobar,20
1640,415000,259,210,5,3,1,3,0,25,Capital Federal,11
1641,120000,1200,150,7,2,1,3,0,0,Unquillo,84
1642,350000,748,200,4,4,1,3,0,0,Buenos Aires Costa Atlántica,7
1643,238000,100,100,4,2,1,2,0,25,San Isidro,77
1644,339000,740,180,5,2,0,3,1,6,Villanueva,88
1645,280000,790,200,4,3,0,3,1,0,GBA Sur,28
1646,2000000,600,600,10,5,0,4,1,9,Nordelta,57
1647,235000,180,180,0,3,0,3,0,3,Pilar,60
1648,310000,145,145,6,2,1,4,1,25,Vicente López,86
1649,190000,175,168,5,2,1,3,1,0,Pilar del Este,61
1650,550000,812,220,0,4,0,3,0,3,El Talar de Pacheco,18
1651,590000,800,315,0,0,0,0,0,0,Pilar,60
1652,199000,190,160,0,3,1,3,0,0,Pilar del Este,61
1653,175000,103,71,3,0,1,2,1,0,Tigre,82
1654,760000,440,290,5,4,1,4,0,30,Capital Federal,11
1655,499900,320,260,8,3,0,4,1,30,Vicente López,86
1656,920000,335,290,5,4,0,3,1,4,Capital Federal,11
1657,480000,750,350,5,4,1,4,0,3,Villanueva,88
1658,270000,1000,300,5,4,0,4,0,15,Pilar,60
1659,450000,280,280,4,4,0,3,1,2,Berazategui,5
1660,487000,319,250,6,2,1,3,1,0,San Isidro,77
1661,435000,300,250,6,3,0,4,0,10,San Fernando,76
1662,265000,165,106,4,2,1,3,1,25,Capital Federal,11
1663,550000,422,395,0,4,0,5,0,5,Pilar,60
1664,298000,150,150,4,2,0,3,1,25,Capital Federal,11
1665,388000,200,110,4,2,1,2,1,0,San Isidro,77
1666,105000,137,80,4,0,0,2,0,20,Santa Fe,80
1667,215000,94,94,4,0,1,3,1,5,Vicente López,86
1668,518000,693,250,5,2,0,3,1,0,General San Martín,31
1669,730000,343,343,5,4,0,4,1,0,Pilar,60
1670,350000,451,170,6,2,0,3,0,0,GBA Norte,26
1671,399000,175,120,4,2,1,3,0,0,Capital Federal,11
1672,520000,418,240,5,3,0,4,0,30,Capital Federal,11
1673,410000,800,300,5,3,0,4,1,14,Benavidez,4
1674,465000,200,150,5,3,1,3,0,10,Capital Federal,11
1675,590000,750,327,0,3,0,4,0,2,Villanueva,88
1676,198000,122,86,4,2,1,2,0,9,Ituzaingó,34
1677,65000,251,186,4,2,1,3,0,1,Salta,73
1678,249000,1007,226,4,3,0,3,1,0,Escobar,20
1679,145000,115,90,4,2,1,3,1,0,Lomas de Zamora,41
1680,469000,317,227,6,3,0,4,1,40,Capital Federal,11
1681,695000,459,368,7,4,0,4,1,12,San Isidro,77
1682,150000,180,130,4,2,1,3,0,0,Córdoba,14
1683,360000,188,140,0,0,0,3,1,40,Capital Federal,11
1684,595000,1290,300,5,4,0,3,1,3,Villanueva,88
1685,365000,185,185,4,3,1,3,1,2,Berazategui,5
1686,430000,220,200,5,3,0,3,1,30,San Isidro,77
1687,140000,253,221,4,3,0,3,0,20,Córdoba,14
1688,825000,1969,523,0,4,0,5,0,6,Santa Fe,80
1689,297000,554,174,0,2,0,3,0,2,Escobar,20
1690,220000,868,210,5,4,0,3,1,0,Escobar,20
1691,239000,400,168,5,4,1,3,1,0,La Cañada de Pilar,37
1692,730000,1458,299,0,4,0,3,0,16,Pilar,60
1693,1890000,546,400,7,5,0,4,0,5,Capital Federal,11
1694,190000,130,130,4,2,1,3,0,35,Rosario,71
1695,370000,1000,200,4,2,1,3,1,0,Pilar,60
1696,450000,948,296,5,0,0,3,0,0,Ezeiza,24
1697,590000,255,230,5,2,1,4,1,40,Capital Federal,11
1698,1600000,799,433,6,3,0,3,1,15,San Isidro,77
1699,189000,180,140,4,3,1,3,0,0,Córdoba,14
1700,245000,300,185,0,3,0,3,1,0,La Calera,36
1701,210000,899,167,4,2,0,3,1,0,Escobar,20
1702,115000,115,84,3,0,1,2,1,15,Quilmes,66
1703,1580000,1336,650,8,4,0,5,1,0,Nordelta,57
1704,1050000,900,385,7,5,0,4,1,0,Nordelta,57
1705,290000,200,200,5,2,1,3,1,1,Córdoba,14
1706,469000,243,222,0,3,1,3,0,14,Nordelta,57
1707,265000,165,106,4,2,1,3,1,25,Capital Federal,11
1708,490000,460,380,8,2,0,6,0,41,Capital Federal,11
1709,330000,786,340,3,4,1,3,0,18,Córdoba,14
1710,490000,350,300,4,3,0,3,1,34,Capital Federal,11
1711,450000,1000,222,4,4,0,3,0,8,Santa Fe,80
1712,400000,388,203,6,2,0,3,1,40,Rosario,71
1713,260000,700,245,4,3,0,3,1,0,Pilar del Este,61
1714,75000,220,140,6,2,0,4,0,11,Córdoba,14
1715,280000,1050,250,5,3,0,4,1,27,Pilar,60
1716,160000,119,119,0,0,0,2,1,30,Rosario,71
1717,670000,325,290,7,3,0,4,1,40,San Isidro,77
1718,119000,180,100,4,3,1,2,0,0,Córdoba,14
1719,445000,780,300,5,3,0,4,1,0,Pilar,60
1720,455000,175,175,5,3,1,3,1,0,Vicente López,86
1721,290000,420,243,6,2,0,3,0,17,Rosario,71
1722,90000,200,91,4,0,1,2,1,7,Córdoba,14
1723,77000,250,54,10,2,0,3,0,25,Córdoba,14
1724,670000,936,243,0,4,1,3,0,12,El Talar de Pacheco,18
1725,230000,300,220,4,2,0,3,1,14,Córdoba,14
1726,300000,230,230,4,2,1,3,1,35,La Plata,39
1727,393000,732,215,4,3,0,3,1,0,Puertos,64
1728,650000,1500,400,6,4,1,3,0,0,Córdoba,14
1729,75000,117,65,4,0,1,2,0,35,Córdoba,14
1730,298000,1250,169,4,2,1,2,0,10,Escobar,20
1731,350000,160,160,5,2,1,4,1,40,Vicente López,86
1732,275000,365,184,4,4,0,3,1,0,GBA Norte,26
1733,130000,277,150,4,2,0,3,0,30,GBA Norte,26
1734,2800000,629,629,0,4,0,4,0,32,Capital Federal,11
1735,106000,550,138,4,2,0,3,1,0,Pilar del Este,61
1736,295000,200,180,5,2,0,3,1,0,Pilar,60
1737,120000,520,100,4,0,1,3,0,1,Santa Fe,80
1738,570000,624,260,5,2,0,3,1,0,Pilar,60
1739,210000,150,150,6,2,0,3,0,35,La Plata,39
1740,480000,987,229,4,3,0,3,1,1,Puertos,64
1741,340000,960,326,6,4,1,4,1,0,Haras Santa María,32
1742,930000,490,360,0,2,1,5,0,20,Capital Federal,11
1743,415000,247,140,5,3,1,4,1,20,Capital Federal,11
1744,160000,613,110,4,2,0,2,0,13,La Plata,39
1745,300000,856,210,4,2,0,3,0,20,Buenos Aires (fuera de GBA),6
1746,590000,278,257,0,4,0,4,0,16,Nordelta,57
1747,450000,800,290,6,2,0,3,1,6,Escobar,20
1748,140000,130,66,3,0,0,2,0,0,Rosario,71
1749,155000,400,152,6,2,0,3,0,20,Santa Fe,80
1750,670000,690,394,5,4,0,3,1,3,Pilar,60
1751,346000,215,215,6,2,0,4,1,40,Vicente López,86
1752,110000,80,80,3,2,0,2,0,35,Mar del Plata,46
1753,2500000,2310,450,7,3,0,4,1,38,GBA Norte,26
1754,115000,550,126,4,0,0,3,1,0,Pilar del Este,61
1755,489000,955,262,7,3,0,4,0,14,Villanueva,88
1756,225000,760,177,5,3,0,3,1,8,Pilar,60
1757,920000,1500,470,8,5,0,6,1,20,Moreno,53
1758,82500,163,89,0,2,0,3,0,2,Pilar,60
1759,420000,200,200,4,0,0,2,0,40,Capital Federal,11
1760,260000,800,118,3,0,0,2,1,4,Rosario,71
1761,350000,759,199,4,5,1,3,0,8,Escobar,20
1762,145000,241,102,4,0,0,3,0,5,Pilar,60
1763,1350000,1529,1276,8,5,1,7,1,0,Capital Federal,11
1764,325000,720,220,5,3,0,3,1,30,Pilar,60
1765,840000,1188,390,4,3,1,3,1,46,San Isidro,77
1766,185000,600,130,5,2,0,3,0,0,Córdoba,14
1767,155000,96,96,4,2,0,3,1,15,Buenos Aires Costa Atlántica,7
1768,215000,120,95,5,3,1,4,1,15,San Isidro,77
1769,330000,90,90,5,2,1,3,1,30,San Fernando,76
1770,228000,826,152,4,2,1,3,0,0,Pilar,60
1771,500000,600,250,6,4,1,3,1,2,Pilar,60
1772,950000,1019,280,0,3,0,3,1,0,Escobar,20
1773,470000,900,360,5,0,0,4,0,1,Ezeiza,24
1774,1370000,1050,430,0,3,0,4,1,6,San Isidro,77
1775,168000,1600,216,5,3,1,4,0,15,Pilar,60
1776,75000,340,150,5,0,1,3,0,35,Santa Fe,80
1777,730000,1000,340,0,4,0,5,0,10,Pilar,60
1778,380000,164,128,4,3,0,3,0,0,San Fernando,76
1779,650000,1000,400,3,3,1,3,0,6,Córdoba,14
1780,314000,220,220,4,3,0,3,0,7,Pilar,60
1781,282000,850,173,0,4,0,3,0,3,Escobar,20
1782,650000,200,200,5,4,0,5,1,30,Capital Federal,11
1783,320000,1203,258,0,3,0,4,0,13,Pilar,60
1784,280000,366,266,4,3,1,3,1,28,Mar del Plata,46
1785,90000,250,90,5,3,0,2,0,0,Villa Allende,87
1786,339000,145,145,4,3,1,0,0,25,Capital Federal,11
1787,495000,527,190,0,4,0,3,0,0,Nordelta,57
1788,550000,400,220,4,2,0,3,1,40,San Isidro,77
1789,500000,390,250,4,7,1,3,0,30,Capital Federal,11
1790,850000,520,320,7,2,0,4,0,20,Capital Federal,11
1791,260000,430,430,7,4,0,6,1,17,Pilar,60
1792,165000,318,225,8,2,0,4,1,45,Córdoba,14
1793,1380000,352,352,5,4,0,3,1,0,Manuel Alberti,45
1794,535000,348,165,4,2,0,3,1,15,Vicente López,86
1795,180000,600,250,0,3,0,3,0,0,Pilar,60
1796,427000,870,220,4,3,0,3,1,0,Villanueva,88
1797,180000,360,190,4,2,0,3,1,0,Córdoba,14
1798,305000,440,200,0,3,0,4,0,0,Córdoba,14
1799,180000,430,120,4,2,0,3,0,0,Pilar,60
1800,228000,779,150,4,3,0,3,0,0,Pilar del Este,61
1801,420000,145,145,5,2,1,3,1,0,Vicente López,86
1802,130000,90,80,5,0,1,2,1,8,La Plata,39
1803,590000,780,320,5,3,0,4,1,27,San Fernando,76
1804,83000,150,92,3,0,1,2,1,0,La Calera,36
1805,160000,130,130,4,2,1,3,1,0,Córdoba,14
1806,425000,192,168,6,2,1,4,1,14,Vicente López,86
1807,420000,800,230,0,2,0,4,0,9,Villanueva,88
1808,225000,903,151,0,4,0,3,0,1,Escobar,20
1809,389000,263,263,6,0,1,4,0,25,Santa Fe,80
1810,510000,1070,202,4,3,0,3,1,40,Pilar,60
1811,450000,1488,300,6,3,0,4,1,0,Pilar,60
1812,80000,112,112,8,2,1,3,0,20,Santa Fe,80
1813,169900,145,95,3,2,0,2,0,30,Buenos Aires Costa Atlántica,7
1814,550000,1000,400,5,4,0,4,1,5,Uruguay,85
1815,105000,200,125,4,0,0,3,0,0,Córdoba,14
1816,210000,801,152,4,2,0,3,1,0,Escobar,20
1817,288000,800,197,6,2,0,4,1,0,Pilar,60
1818,650000,350,300,0,6,0,4,0,0,Pilar,60
1819,105000,90,90,4,0,1,2,0,0,La Plata,39
1820,130000,525,153,4,2,0,3,0,3,Córdoba,14
1821,280000,1952,192,7,3,0,3,0,30,Santa Fe,80
1822,280000,1300,170,4,2,0,3,1,8,Tigre,82
1823,260000,212,180,5,3,0,4,0,30,Tres de Febrero,83
1824,160000,613,138,4,2,0,3,0,0,Pilar del Este,61
1825,580000,500,266,6,3,0,4,1,6,Nuevo Milberg,58
1826,156000,163,160,4,2,1,3,1,0,Pilar del Este,61
1827,5000000,2000,950,8,4,0,5,1,22,San Isidro,77
1828,415000,710,310,4,4,1,3,0,1,Santa Fe,80
1829,430000,227,227,5,0,0,4,0,0,Capital Federal,11
1830,435000,321,321,0,3,0,3,0,0,Pilar,60
1831,730000,772,220,5,3,0,3,1,0,Nordelta,57
1832,850000,813,392,0,5,0,4,1,34,San Isidro,77
1833,330000,145,102,4,3,0,3,1,18,Tigre,82
1834,115000,130,119,4,2,0,3,0,0,Pilar del Este,61
1835,220000,98,76,3,2,1,2,0,11,Capital Federal,11
1836,330000,450,210,6,2,1,4,1,45,Vicente López,86
1837,495000,730,278,6,3,0,4,1,0,General Pacheco,29
1838,95000,400,85,0,0,0,2,0,4,Santa Fe,80
1839,470000,434,211,4,2,0,3,1,45,San Isidro,77
1840,870000,420,420,7,5,0,5,1,0,Pilar,60
1841,159000,510,118,4,2,0,3,1,0,Pilar del Este,61
1842,190000,225,173,6,0,0,3,1,40,Rosario,71
1843,270000,650,250,4,3,0,3,1,5,Rosario,71
1844,195000,550,187,4,2,1,3,0,20,Córdoba,14
1845,1590000,423,423,5,6,0,4,0,0,Nordelta,57
1846,115000,320,100,3,2,1,2,0,40,Ituzaingó,34
1847,570000,273,166,5,0,0,3,1,5,Capital Federal,11
1848,235000,230,165,4,2,0,3,0,30,General San Martín,31
1849,595000,970,270,6,2,0,3,1,8,Nordelta,57
1850,1550000,762,528,0,6,0,5,0,5,Pilar,60
1851,890000,790,340,6,4,0,3,1,1,San Isidro,77
1852,130000,200,130,4,2,1,2,0,1,Córdoba,14
1853,720000,434,320,6,3,0,4,0,2,Ezeiza,24
1854,2500000,1000,350,6,4,0,5,1,5,Uruguay,85
1855,780000,450,360,0,0,0,4,0,0,San Fernando,76
1856,360000,190,190,0,0,0,3,1,4,Villanueva,88
1857,475000,251,251,6,4,0,5,1,0,Puertos,64
1858,460000,280,268,5,2,1,3,1,45,Vicente López,86
1859,348000,800,222,6,2,0,4,1,0,Pilar,60
1860,299000,145,120,4,0,1,3,1,36,Capital Federal,11
1861,180000,140,140,0,2,0,2,0,4,Tigre,82
1862,199000,700,170,4,3,0,3,1,0,Pilar,60
1863,700000,434,434,5,3,0,0,1,20,Capital Federal,11
1864,290000,800,170,5,3,0,4,0,0,Pilar,60
1865,950000,1200,550,0,8,0,5,0,30,Rosario,71
1866,650000,600,373,7,5,0,3,1,0,Pilar,60
1867,550000,270,230,0,3,0,3,0,0,Pilar,60
1868,559500,248,186,4,0,1,3,0,45,Capital Federal,11
1869,490000,960,360,0,4,0,2,1,1,Córdoba,14
1870,498000,886,195,4,3,1,3,1,0,Pilar,60
1871,450000,330,320,5,3,0,4,1,40,Vicente López,86
1872,600000,800,300,5,5,0,4,0,15,Buenos Aires Costa Atlántica,7
1873,610000,1500,380,12,4,1,3,0,5,Córdoba,14
1874,269000,120,100,4,3,1,2,0,0,Vicente López,86
1875,115000,800,192,5,2,0,4,0,11,Villa Allende,87
1876,380000,190,160,5,2,1,4,1,35,San Isidro,77
1877,240000,180,175,8,3,1,3,1,0,Córdoba,14
1878,280000,891,181,0,2,0,3,0,41,Córdoba,14
1879,460000,817,175,4,2,0,3,1,2,Santa Fe,80
1880,235000,825,160,4,2,1,3,1,5,Escobar,20
1881,190000,200,170,0,2,1,3,0,20,Rosario,71
1882,458000,678,217,5,2,0,3,1,14,Tigre,82
1883,228000,826,152,4,2,0,3,0,0,Pilar,60
1884,345000,812,223,5,4,0,3,1,0,El Cantón,17
1885,320000,488,202,0,2,0,2,0,0,San Isidro,77
1886,250000,1027,1027,4,4,0,3,0,40,Ituzaingó,34
1887,2800000,1547,670,12,5,0,5,1,4,Nordelta,57
1888,285000,373,193,0,3,0,4,0,0,Rosario,71
1889,465000,1600,430,6,4,0,5,1,10,Pilar,60
1890,430000,1192,197,0,3,0,3,1,0,Villanueva,88
1891,147000,140,135,5,2,0,3,1,2,Pilar del Este,61
1892,1125000,1167,422,6,4,0,4,1,13,Nordelta,57
1893,250000,475,110,3,2,1,2,0,7,Buenos Aires Costa Atlántica,7
1894,430000,502,190,6,3,0,3,1,0,Nordelta,57
1895,465000,270,215,5,2,0,3,1,0,Puertos,64
1896,560000,545,410,6,5,0,5,1,33,San Isidro,77
1897,405000,796,197,6,2,0,4,1,0,Villanueva,88
1898,165000,496,496,3,2,0,2,0,30,Berazategui,5
1899,278000,156,156,0,2,0,3,1,0,San Isidro,77
1900,850000,516,516,0,4,1,4,0,15,Pilar,60
1901,248000,188,151,0,2,0,3,0,0,Pilar,60
1902,270000,1879,225,5,3,1,4,1,10,Pilar,60
1903,335000,300,270,5,3,0,4,1,6,Pilar,60
1904,320000,450,232,5,4,0,4,0,16,Buenos Aires Costa Atlántica,7
1905,228000,184,152,0,2,0,3,0,0,Pilar,60
1906,220000,175,125,4,2,1,3,1,0,La Cañada de Pilar,37
1907,360000,906,247,5,3,0,3,1,0,Pilar,60
1908,495000,700,295,5,3,0,3,1,0,Pilar,60
1909,690000,835,280,5,5,0,4,0,0,Esteban Echeverría,22
1910,550000,380,320,0,3,0,3,0,14,Santa Fe,80
1911,1500000,2230,646,0,9,0,6,0,34,San Isidro,77
1912,219000,967,180,4,3,1,4,1,12,Escobar,20
1913,265000,233,207,6,2,0,4,0,40,Vicente López,86
1914,1500000,1260,601,0,5,0,4,0,11,San Isidro,77
1915,420000,284,245,6,5,0,5,1,1,San Isidro,77
1916,160000,103,100,4,2,0,3,0,0,Vicente López,86
1917,435000,980,320,0,3,1,4,1,17,Pilar,60
1918,198000,200,130,4,2,0,3,0,0,Pilar,60
1919,290000,280,280,5,2,0,3,0,8,Santa Fe,80
1920,110000,550,128,4,2,0,3,1,0,Pilar del Este,61
1921,420000,260,260,0,3,1,5,0,38,Uruguay,85
1922,580000,603,333,10,4,0,4,1,20,San Isidro,77
1923,550000,620,620,5,5,0,4,0,35,Capital Federal,11
1924,239000,461,150,5,2,1,4,1,9,Moreno,53
1925,190000,460,460,4,2,0,3,1,10,Delta,15
1926,378000,443,160,5,2,0,3,1,8,Rincón de Milberg,68
1927,720000,880,330,6,5,0,5,1,12,Pilar,60
1928,850000,413,330,6,3,0,5,0,20,Capital Federal,11
1929,199000,120,85,3,2,1,2,0,7,Capital Federal,11
1930,580000,360,300,0,4,0,4,0,20,Rosario,71
1931,630000,1500,416,4,5,1,4,0,0,Córdoba,14
1932,185000,400,125,5,2,0,3,0,0,Pilar,60
1933,350000,800,210,11,3,0,3,1,0,La Calera,36
1934,169000,190,160,3,0,1,2,0,45,Vicente López,86
1935,415000,216,145,5,3,1,4,1,10,Capital Federal,11
1936,250000,400,131,4,2,0,3,1,0,Tigre,82
1937,220000,600,213,4,2,1,3,1,0,Córdoba,14
1938,240000,175,175,7,2,1,3,0,30,Rosario,71
1939,1500000,1630,705,0,6,1,5,1,0,Pilar,60
1940,70000,250,100,0,0,0,3,0,47,Córdoba,14
1941,875000,1000,400,5,4,0,4,1,20,Rosario,71
1942,245000,700,130,4,2,0,3,0,0,Ezeiza,24
1943,52000,595,58,3,0,1,2,0,25,Buenos Aires Costa Atlántica,7
1944,330000,750,300,8,4,0,5,1,10,Pilar,60
1945,700000,1500,278,6,3,0,5,0,20,San Miguel,78
1946,179000,280,110,3,0,0,2,1,20,Mar del Plata,46
1947,350000,306,306,6,3,0,4,1,10,Pilar,60
1948,360000,802,180,4,3,0,3,0,0,El Cantón,17
1949,240000,720,220,4,2,0,3,0,12,Pilar,60
1950,87000,333,150,5,2,1,4,0,20,Morón,54
1951,162000,165,128,4,3,1,2,0,4,Lomas de Zamora,41
1952,250000,250,240,5,3,0,3,1,30,Campana,9
1953,298000,882,191,5,3,0,3,1,1,El Cantón,17
1954,79000,156,156,4,2,1,3,0,11,Escobar,20
1955,395000,1600,349,6,3,1,3,0,4,Córdoba,14
1956,400000,730,215,5,3,0,4,1,0,Berazategui,5
1957,345000,218,218,4,4,0,3,0,2,Villanueva,88
1958,400000,758,230,5,3,0,3,0,0,Esteban Echeverría,22
1959,1850000,2495,579,0,6,1,5,0,0,Pilar,60
1960,275000,933,143,4,0,0,3,1,0,Escobar,20
